"gid"|"geom"|"categoria"|"nome"|"citta"|"indirizzo"|"numero"|"cap"|"fonte"|"note"|"pubblicabile"|"verificato"|"datains"|"utenins"|"datamod"|"utenmod"|"dataver"|"utenver"|"distanza_minima"|"comune_ist"|"comune_nom"
"11464"|"0101000020787F00007314AE479BE81B41AA4FB8EE924F5341"|"Scuola"|"Scuola - Infanzia-primaria"|"Borgomanero"|"Via Nazionale 17"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003024"|"Borgomanero"
"9142"|"0101000020787F0000303333330C221C41246466E6BA4C5341"|"Scuola"|"Scuola - Primaria"|"Borgomanero"|"Piazza Chiesa 12"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003024"|"Borgomanero"
"11463"|"0101000020787F000024F37FA6E2211C41198DC255B14C5341"|"Scuola"|"Scuola - Infanzia"|"Borgomanero"|"Piazza Chiesa 2"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003024"|"Borgomanero"
"688"|"0101000020787F0000B70D71CD3FA71841E7F197A1DEE95241"|"Banche-ATM"|""|"Sommariva Del Bosco"|"VIA IV NOVEMBRE, 61 SOMMARIVA DEL BOSCO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"692"|"0101000020787F0000FE4EC6BC32A31841CFEADFE4EEE95241"|"Banche-ATM"|""|"Sommariva Del Bosco"|"VIA CAVOUR, 13 SOMMARIVA DEL BOSCO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"693"|"0101000020787F00000DECD06C62A31841F95A8A80F2E95241"|"Banche-ATM"|""|"Sommariva Del Bosco"|"VIA CAVOUR, 14 SOMMARIVA DEL BOSCO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"694"|"0101000020787F0000E424932312A518413EE74F4E14EA5241"|"Banche-ATM"|""|"Sommariva Del Bosco"|"VIA DONATORI DEL SANGUE, 11/B SOMMARIVA DEL BOSCO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"698"|"0101000020787F00003A3D206036A41841BD3334E8E5E95241"|"Banche-ATM"|""|"Sommariva Del Bosco"|"PIAZZA ROMA, 9 SOMMARIVA DEL BOSCO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"1132"|"0101000020787F0000B00C984523A41841A5705CB5DEE95241"|"Banche-ATM"|""|"Sommariva Del Bosco"|"PIAZZA ROMA, 36 SOMMARIVA DEL BOSCO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"9539"|"0101000020787F0000B0BA475F9F9A18416CBC24AA5FEA5241"|"Scuola"|"Scuola - Infanzia-primaria-sec. 1 Gr."|"Sommariva Del Bosco"|"Via Giansana, 37"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"10170"|"0101000020787F00007A86E7DCD39A18410567D98559EA5241"|"Scuola"|"Scuola - Primaria"|"Sommariva Del Bosco"|"Via Giansana N.37"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"10395"|"0101000020787F00001A0CCA83099B18415C9DB34453EA5241"|"Scuola"|"Scuola - Sec. 1 Gr."|"Sommariva Del Bosco"|"Via Giansana 37"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004222"|"Sommariva del Bosco"
"11113"|"0101000020787F00008C7914AE20E818415D6E3DAAEF3D5341"|"Scuola"|"Scuola - Infanzia-primaria"|"Tavagnasco"|"Via Roma 18"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001271"|"Tavagnasco"
"10383"|"0101000020787F000033C0C23E9FE81841F5E18F91F83D5341"|"Scuola"|"Scuola - Primaria"|"Tavagnasco"|"Via Roma 24"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001271"|"Tavagnasco"
"6065"|"0101000020787F0000E2D6356A8EE8184113A443A0BF3D5341"|"Poste"|""|"Tavagnasco"|"PIAZZA MUNICIPIO 2, TAVAGNASCO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001271"|"Tavagnasco"
"10382"|"0101000020787F0000E97DB53B99E81841BEA34601F83D5341"|"Scuola"|"Scuola - Primaria"|"Tavagnasco"|"Via Roma 24"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001271"|"Tavagnasco"
"5124"|"0101000020787F000040C9C8EB47111A41690F833B31305341"|"Poste"|""|"Roppolo"|"VIA G. MASSA 15, ROPPOLO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096054"|"Roppolo"
"9451"|"0101000020787F00001BEB51B8EB101A41D982EB3133305341"|"Scuola"|"Scuola - Infanzia"|"Roppolo"|"Via G.massa 19"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096054"|"Roppolo"
"2211"|"0101000020787F0000628CBADE3D361B417C1188453DF55241"|"Banche-ATM"|""|"Castello Di Annone"|"PIAZZA MEDICI, 5 CASTELLO DI ANNONE"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"005028"|"Castello di Annone"
"5658"|"0101000020787F0000BC952E0F45331B412F393BE755F55241"|"Poste"|""|"Castello Di Annone"|"VIA UMBERTO I  24, CASTELLO DI ANNONE, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"005028"|"Castello di Annone"
"9293"|"0101000020787F00008D703D0A40411B41C5D4A30062F55241"|"Scuola"|"Scuola - Infanzia"|"Castello Di Annone"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"005028"|"Castello di Annone"
"9501"|"0101000020787F00008E703D0AC8401B41C7D4A3C06FF55241"|"Scuola"|"Scuola - Infanzia-primaria"|"Castello Di Annone"|"Infanzia :  Via Aldo Leone 17  Primaria : Via Aldo Leone 17"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"005028"|"Castello di Annone"
"5550"|"0101000020787F000092F61D765FB71E41350B57F4DBED5241"|"Poste"|""|"Brignano-frascata"|"VIA ROMA 22, BRIGNANO FRASCATA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006024"|"Brignano-Frascata"
"11420"|"0101000020787F0000D8A3703D7E061F413712AEA725EC5241"|"Scuola"|"Scuola - Infanzia"|"Gremiasco"|"Via Soldati Dispersi In Russia N. 8"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006083"|"Gremiasco"
"10425"|"0101000020787F0000A2703D0AF4921C41CCD4A38015795341"|"Scuola"|"Scuola - Primaria"|"Cursolo-orasso"|"Via Vittorio Emanuele Ii, 5"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103027"|"Cursolo-Orasso"
"222"|"0101000020787F000094FF85666D201E415C712681E1F75241"|"Banche-ATM"|""|"Viguzzolo"|"VIA VITTORIO VENETO, 5 VIGUZZOLO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006181"|"Viguzzolo"
"8260"|"0101000020787F0000A4703D0A34201E41C5D4A30094F75241"|"Scuola"|"Scuola - Infanzia"|"Viguzzolo"|"Via A. Gramsci"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006181"|"Viguzzolo"
"8421"|"0101000020787F00000100000088211E41BDFDFFFFDBF75241"|"Scuola"|"Scuola - Primaria"|"Viguzzolo"|"Via Roma 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006181"|"Viguzzolo"
"9089"|"0101000020787F000073DD941202221E4153C946F3D9F75241"|"Scuola"|"Scuola - Primaria"|"Viguzzolo"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006181"|"Viguzzolo"
"9606"|"0101000020787F000001000000E0281E41BCFDFFBFD4F75241"|"Scuola"|"Scuola - Sec. 1 Gr."|"Viguzzolo"|"Via Marconi, 62"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006181"|"Viguzzolo"
"2117"|"0101000020787F000008BA0AB24FDB1D4184BC3F3DCAE85241"|"Banche-ATM"|""|"Cassano Spinola"|"VIA IV NOVEMBRE, 5 CASSANO SPINOLA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006191"|"Cassano Spinola"
"5563"|"0101000020787F00009EC2924492DB1D41FD168A1FC2E85241"|"Poste"|""|"Cassano Spinola"|"ARZANI 93 (VIA), CASSANO SPINOLA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006191"|"Cassano Spinola"
"8239"|"0101000020787F00001F85EB51AFD91D41751C85AB7CE85241"|"Scuola"|"Scuola - Infanzia"|"Cassano Spinola"|"Viale Stazione 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006191"|"Cassano Spinola"
"9113"|"0101000020787F0000A5703D0A08DA1D41C6D4A34081E85241"|"Scuola"|"Scuola - Sec. 1 Gr."|"Cassano Spinola"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006191"|"Cassano Spinola"
"11367"|"0101000020787F0000E27A14AEB6D91D41B2265CAF82E85241"|"Scuola"|"Scuola - Primaria-sec. 1 Gr."|"Cassano Spinola"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006191"|"Cassano Spinola"
"6398"|"0101000020787F00000225F82C6B021A41699E4435ECC45241"|"Poste"|""|"Paroldo"|"VIA COSTE  1, PAROLDO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004160"|"Paroldo"
"6022"|"0101000020787F00004A484F89B3611641A6AA5A6C96F95241"|"Poste"|""|"San Pietro Val Lemina"|"VIA ROMA 59, SAN PIETRO VAL LEMINA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001250"|"San Pietro Val Lemina"
"6404"|"0101000020787F0000E0950B6532A419413B7259C74B345341"|"Poste"|""|"Palazzo Canavese"|"VIA V.EMANUELE III 1, PALAZZO CANAVESE, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001177"|"Palazzo Canavese"
"1128"|"0101000020787F00007C001543BB571C414DD80C0D32625341"|"Banche-ATM"|""|"Stresa"|"CORSO UMBERTO I, 1 STRESA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"8091"|"0101000020787F00008BE251B8175F1641AF598FD274F95241"|"Scuola"|"Scuola - Infanzia-primaria"|"San Pietro Val Lemina"|"Via Galvani 3"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001250"|"San Pietro Val Lemina"
"8976"|"0101000020787F00002F538FC2E15E16413345E19A72F95241"|"Scuola"|"Scuola - Infanzia"|"San Pietro Val Lemina"|"Via Galvani 3"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001250"|"San Pietro Val Lemina"
"2195"|"0101000020787F00009465770ECE301A41DC57BF43AB2E5341"|"Banche-ATM"|""|"Cavaglia'"|"VIA RONDOLINO, 1 CAVAGLIA'"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096016"|"Cavaglia'"
"2196"|"0101000020787F00004357BCF617311A4130BD6508822E5341"|"Banche-ATM"|""|"Cavaglia'"|"VIA VERCELLONE, 9 CAVAGLIA'"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096016"|"Cavaglia'"
"5641"|"0101000020787F0000A7A7EC43DC311A41523E51C26A2E5341"|"Poste"|""|"Cavaglia'"|"VIA PELLA 8, CAVAGLIA', ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096016"|"Cavaglia'"
"8143"|"0101000020787F0000847A14AEF72B1A417EF328BC652E5341"|"Scuola"|"Scuola - Primaria"|"Cavaglia`"|"Via G. Salino"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096016"|"Cavaglia'"
"9502"|"0101000020787F00004A703D0A14331A41BCFDFFBF542E5341"|"Scuola"|"Scuola - Sec. 1 Gr."|"Cavaglia`"|"Via Pella"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096016"|"Cavaglia'"
"11252"|"0101000020787F00005247E17A212E1A417EF3288CA42E5341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Cavaglia`"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096016"|"Cavaglia'"
"190"|"0101000020787F00009A9FF083CF7818413AD06EC871FA5241"|"Banche-ATM"|""|"Villastellone"|"VIA COSSOLO, 31 VILLASTELLONE"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001308"|"Villastellone"
"1246"|"0101000020787F00001B9312D72B7B1841E83DD44663FA5241"|"Banche-ATM"|""|"Villastellone"|"VIA E.COSSOLO, 85 VILLASTELLONE"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001308"|"Villastellone"
"5701"|"0101000020787F00009A82186AFA7518414F23B97A85FA5241"|"Poste"|""|"Villastellone"|"VIA COSSOLO 8, VILLASTELLONE, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001308"|"Villastellone"
"8464"|"0101000020787F00001AFEFFFF737E1841B6FDFF7FB0FA5241"|"Scuola"|"Scuola - Sec. 1 Gr."|"Villastellone"|"Via Gentileschi, 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001308"|"Villastellone"
"9722"|"0101000020787F0000345A8FC299751841283B0A3731FA5241"|"Scuola"|"Scuola - Infanzia"|"Villastellone"|"Viale Signorini 11"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001308"|"Villastellone"
"9723"|"0101000020787F00006AB61E85197E1841138DC2C5B3FA5241"|"Scuola"|"Scuola - Sec. 1 Gr."|"Villastellone"|"Via Artemisia Gentileschi 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001308"|"Villastellone"
"11767"|"0101000020787F0000365A8FC24F761841D782EBB180FA5241"|"Scuola"|"Scuola - Infanzia"|"Villastellone"|"Via E. Cossolo 10"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001308"|"Villastellone"
"11768"|"0101000020787F0000F47814AE9D7A1841AD265C4F55FA5241"|"Scuola"|"Scuola - Primaria"|"Villastellone"|"Via Oddenini 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001308"|"Villastellone"
"234"|"0101000020787F0000685BD6890A651941D2E54C126CD85241"|"Banche-ATM"|""|"Barolo"|"VIA ROMA, 53 BAROLO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004013"|"Barolo"
"1888"|"0101000020787F0000FC083AB8EA621941A995218A73D85241"|"Banche-ATM"|""|"Barolo"|"VIA ROMA, 25 BAROLO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004013"|"Barolo"
"5163"|"0101000020787F0000CB2CE661EB651941929E87976DD85241"|"Poste"|""|"Barolo"|"PIAZZA DEL MUNICIPIO 9, BAROLO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004013"|"Barolo"
"5257"|"0101000020787F00009EE1A7B995641941C727A6A287D85241"|"Poste"|""|"Barolo"|"LANGHE 38 (CORSO), ALBA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004013"|"Barolo"
"8147"|"0101000020787F00002AFFFFFF6F641941BCFDFF3F61D85241"|"Scuola"|"Scuola - Infanzia-primaria-sec. 1 Gr."|"Barolo"|"P.zza Caduti Per La Libert? 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004013"|"Barolo"
"10245"|"0101000020787F0000D06F3D0AD0641941C6D4A30061D85241"|"Scuola"|"Scuola - Infanzia"|"Barolo"|"Piazza Caduti Perla Libert?, 2"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004013"|"Barolo"
"10275"|"0101000020787F00002AFFFFFF97641941BDFDFFBF60D85241"|"Scuola"|"Scuola - Infanzia-primaria-sec. 1 Gr."|"Barolo"|"Infanzia e Primaria :  Vic. Del Pozzo  1  Sec. 1g : P. Caduti Per La Liberta' 2"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004013"|"Barolo"
"1711"|"0101000020787F0000834B2C5F770D1A41F51434E8C5CD5241"|"Banche-ATM"|""|"Niella Belbo"|"PIAZZA MERCATO, 12 NIELLA BELBO"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004150"|"Niella Belbo"
"6040"|"0101000020787F00007899AC03680D1A4169D45ED9C1CD5241"|"Poste"|""|"Niella Belbo"|"MERCATO 11-A (PIAZZA DEL), NIELLA BELBO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004150"|"Niella Belbo"
"9425"|"0101000020787F000098FFFFFF770F1A41BBFDFFBFA2CD5241"|"Scuola"|"Scuola - Infanzia-primaria"|"Niella Belbo"|"Primaria : Via S. Bernardino N.3"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004150"|"Niella Belbo"
"677"|"0101000020787F00002636C182C4551C41D36BAC2506625341"|"Banche-ATM"|""|"Stresa"|"PIAZZA DR. FELICE POSSI STRESA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"678"|"0101000020787F0000EA9BB22512561C411D41539C0C625341"|"Banche-ATM"|""|"Stresa"|"PIAZZA DR. FELICE POSSI, 1 STRESA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"679"|"0101000020787F000073992F4C6A551C419942A25D09625341"|"Banche-ATM"|""|"Stresa"|"VIA PRINCIPE TOMMASO, 26 STRESA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"1127"|"0101000020787F0000E0CF8A39BE581C41DA3017A725625341"|"Banche-ATM"|""|"Stresa"|"CORSO ITALIA, 10 STRESA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"5130"|"0101000020787F0000D1788C5313411C41EDD5BA7B78625341"|"Poste"|""|"Stresa"|"PIAZZA  SAN CARLO 18 , STRESA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"5131"|"0101000020787F0000BFD9D498D0691C41E5D6D5771A605341"|"Poste"|""|"Stresa"|"VIA VENTI SETTEMBRE 17 , STRESA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"5221"|"0101000020787F000039914E65D6771C41D39420BADA5F5341"|"Poste"|""|"Stresa"|"NAZIONALE SEMPIONE 27 (VIA), TRASQUERA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"6072"|"0101000020787F00000DA8D18114561C4155BC2C26FC615341"|"Poste"|""|"Stresa"|"BOLONGARO ANNA MARIA 40 (VIA), STRESA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"9247"|"0101000020787F0000FCFFFFFF37511C41BEFDFF7F42625341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Stresa"|"Viale Mainardi 5"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"9248"|"0101000020787F0000FCFFFFFF0B461C41BEFDFF3F8B625341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Stresa"|"Via Principe Di Piemonte"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"11731"|"0101000020787F0000FDFFFFFFC3501C41BEFDFFBFED615341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Stresa"|"Via Fogazzaro"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"11732"|"0101000020787F0000FEFFFFFFB35B1C41BEFDFFFFAD615341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Stresa"|"Via Per Binda"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103064"|"Stresa"
"5177"|"0101000020787F0000A4EA6BE9E38B1E41635C227B86EF5241"|"Poste"|""|"Casasco"|"VIA ROMA 1 , CASASCO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006041"|"Casasco"
"5151"|"0101000020787F000055AA25BAD678164158FDEE10CF345341"|"Poste"|""|"Noasca"|"VIA UMBERTO I 3 , NOASCA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001165"|"Noasca"
"6036"|"0101000020787F00005A8BBE39607D16416771919C8B345341"|"Poste"|""|"Noasca"|"VIA ROMA 3, NOASCA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001165"|"Noasca"
"5345"|"0101000020787F000076963AE47FAE1841A7BA9666CE345341"|"Poste"|""|"Alice Superiore"|"PIAZZA A. OLIVETTI 1, ALICE SUPERIORE"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001005"|"Alice superiore"
"6096"|"0101000020787F000068AF39F7EFB319414B35A50BC02E5341"|"Poste"|""|"Settimo Rottaro"|"VIA COMM.C.F.VACHINO 9, SETTIMO ROTTARO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001264"|"Settimo Rottaro"
"10147"|"0101000020787F000010165C8FE11C1541B36D3D9AF5F75241"|"Scuola"|"Scuola - Primaria"|"Prali"|"Via G. Perro 16"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001202"|"Prali"
"1496"|"0101000020787F0000FC82234B3BAA1841E6D8651C26B75241"|"Banche-ATM"|""|"Frabosa Sottana"|"VIA IV NOVEMBRE, 9 FRABOSA SOTTANA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004091"|"Frabosa Sottana"
"5804"|"0101000020787F000073D8E8E6B0AB18417E0728232EB75241"|"Poste"|""|"Frabosa Sottana"|"PIAVE 5 (VIA), FRABOSA SOTTANA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004091"|"Frabosa Sottana"
"8111"|"0101000020787F0000C28DC2F54DAE1841226466C68AB75241"|"Scuola"|"Scuola - Infanzia"|"Frabosa Sottana"|"Via 4 Novembre N.6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004091"|"Frabosa Sottana"
"6070"|"0101000020787F0000E5DAFF016FE91C41A92DFC4E0DDB5241"|"Poste"|""|"Tagliolo Monferrato"|"ROMA 2 (VIA), TAGLIOLO MONFERRATO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006169"|"Tagliolo Monferrato"
"9614"|"0101000020787F0000A2703D0A60E81C41C7D4A3400FDB5241"|"Scuola"|"Scuola - Infanzia-primaria"|"Tagliolo Monferrato"|"Via Morella, 23"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006169"|"Tagliolo Monferrato"
"10190"|"0101000020787F0000A3703D0A90E81C41C6D4A3C012DB5241"|"Scuola"|"Scuola - Primaria"|"Tagliolo Monferrato"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006169"|"Tagliolo Monferrato"
"570"|"0101000020787F0000889EE4FAEB981D4168F3402620005341"|"Banche-ATM"|""|"Sale"|"PIAZZA GARIBALDI, 8 SALE"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006151"|"Sale"
"571"|"0101000020787F00007DA8F1BD05991D4196D114D84E005341"|"Banche-ATM"|""|"Sale"|"VIA MENTANA, 2 SALE"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006151"|"Sale"
"572"|"0101000020787F00009EB81BD398981D419EC5EDD62C005341"|"Banche-ATM"|""|"Sale"|"VIA ROMA, 6 SALE"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006151"|"Sale"
"5352"|"0101000020787F000023D6C063F2971D4173A1BD04E4FF5241"|"Poste"|""|"Sale"|"SALE 4 (VIA), ALESSANDRIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006151"|"Sale"
"8178"|"0101000020787F00002085EB51019E1D415F6E3D5A27005341"|"Scuola"|"Scuola - Infanzia-primaria-sec. 1 Gr."|"Sale"|"Via Colombarola, 3"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006151"|"Sale"
"10063"|"0101000020787F0000A4F126A23D9F1D412B04F39E30005341"|"Scuola"|"Scuola - Sec. 1 Gr."|"Sale"|"Via Colombarola, 29"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006151"|"Sale"
"768"|"0101000020787F00006632653194831C41DCEB22AB240D5341"|"Banche-ATM"|""|"Valmacca"|"PIAZZA TERSILLA DI BISIO, 25 VALMACCA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006178"|"Valmacca"
"5186"|"0101000020787F000053C1C1CE8F831C4134CB7CEB240D5341"|"Poste"|""|"Valmacca"|"BISIO 7 (PIAZZA), VALMACCA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006178"|"Valmacca"
"9183"|"0101000020787F0000A2703D0AF4821C41C6D4A380290D5341"|"Scuola"|"Scuola - Primaria"|"Valmacca"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006178"|"Valmacca"
